Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Bermuda,BMU,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Bhutan,BTN,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,106.29,88.02,94.25,102.65,90.97
Bhutan,BTN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.3407371,3.2427721,3.60361075,4.37174511,..
Bhutan,BTN,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,109.79,95.2,102.23,111.02,99.35
Bhutan,BTN,Income share held by highest 10%,SI.DST.10TH.10,27.9,..,..,..,..
Bhutan,BTN,Income share held by lowest 10%,SI.DST.FRST.10,2.7,..,..,..,..
Bhutan,BTN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.847,71.129,71.391,71.609,71.815
Bhutan,BTN,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,11.52406252,11.47760321,11.45118534,11.43096562,..
Bhutan,BTN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,8.2,..,..,..,..
Bhutan,BTN,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Bhutan,BTN,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Bhutan,BTN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Bolivia,BOL,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,95.23,107.97,107.81,107.04,116
Bolivia,BOL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.4901948,6.60399437,6.88792992,7.857059,..
Bolivia,BOL,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,101.63,109.45,109.81,109.36,116.57
Bolivia,BOL,Income share held by highest 10%,SI.DST.10TH.10,32,30.6,30.8,32.6,30.3
Bolivia,BOL,Income share held by lowest 10%,SI.DST.FRST.10,1.1,1.4,1.7,1.5,1.8
Bolivia,BOL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.701,67.748,67.841,64.467,63.63
Bolivia,BOL,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,8.046815643,8.003493779,7.96611531,7.933435546,..
Bolivia,BOL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,37.2,39,36.4
Bolivia,BOL,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Bolivia,BOL,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Bolivia,BOL,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,14.2,13.8,13.7,16.2,19.4
Bosnia and Herzegovina,BIH,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,95.06,127.66,115.28,129.59,107.68
Bosnia and Herzegovina,BIH,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.93797779,8.89146042,9.04909897,9.8411274,..
Bosnia and Herzegovina,BIH,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,94.61,115.08,105.35,115.05,95.54
Bosnia and Herzegovina,BIH,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Bosnia and Herzegovina,BIH,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Bosnia and Herzegovina,BIH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.935,77.093,77.241,76.225,75.3
Bosnia and Herzegovina,BIH,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,5.152884762,5.145761605,5.144617647,5.154733974,..
Bosnia and Herzegovina,BIH,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Bosnia and Herzegovina,BIH,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,8.7,9.2,10,12.6,13.4
Bosnia and Herzegovina,BIH,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,1.3,1.5,1.9,2.8,3.1
Bosnia and Herzegovina,BIH,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
Botswana,BWA,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,101.74,134.93,115.65,178.33,147.33
Botswana,BWA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.62986994,6.04010248,6.12193108,6.18664551,..
Botswana,BWA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,93.21,95.98,100.88,100.72,106.04
Botswana,BWA,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Botswana,BWA,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Botswana,BWA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.753,65.422,65.464,65.647,61.141
Botswana,BWA,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,16.96763617,16.91463647,16.86317698,16.83437991,..
Botswana,BWA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Botswana,BWA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,53.4,53.1,54,55.6,56.3
Botswana,BWA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,22.8,23.1,23.7,25.4,26.7
Botswana,BWA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,26.3,26.4,26.4,24.5,22.9
Brazil,BRA,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,109.36,109.71,111.98,116.37,115.07
Brazil,BRA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.47125053,9.46474838,9.61449146,10.31291676,..
Brazil,BRA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,107.16,107.09,109.25,111.58,112.2
Brazil,BRA,Income share held by highest 10%,SI.DST.10TH.10,42,42.5,41.9,39.4,41.5
Brazil,BRA,Income share held by lowest 10%,SI.DST.FRST.10,1,1,0.9,1.6,1
Brazil,BRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.827,75.109,75.338,74.009,72.75
Brazil,BRA,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,8.601920539,8.640901624,8.671332659,8.698070886,..
Brazil,BRA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Brazil,BRA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,21.8,20.6,23.5,28.8,32.8
Brazil,BRA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,1.7,1.6,3.5,7.3,9.9
Brazil,BRA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,3.7,4.7
British Virgin Islands,VGB,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..,..,..,..,..
British Virgin Islands,VGB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
British Virgin Islands,VGB,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,..,..,..,..
British Virgin Islands,VGB,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
British Virgin Islands,VGB,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
British Virgin Islands,VGB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.785,75.831,75.863,75.849,74.494
British Virgin Islands,VGB,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
British Virgin Islands,VGB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
British Virgin Islands,VGB,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
British Virgin Islands,VGB,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
British Virgin Islands,VGB,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Brunei Darussalam,BRN,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,103.44,98.64,98.27,98.31,96.82
Brunei Darussalam,BRN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,2.27036428,2.41289377,2.19410944,2.39377809,..
Brunei Darussalam,BRN,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,99.96,102.11,100.29,107.52,116.68
Brunei Darussalam,BRN,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Brunei Darussalam,BRN,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Brunei Darussalam,BRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.722,74.712,74.748,74.795,74.642
Brunei Darussalam,BRN,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,13.50721456,13.55716814,13.60193948,13.64151602,..
Brunei Darussalam,BRN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Brunei Darussalam,BRN,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Brunei Darussalam,BRN,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Brunei Darussalam,BRN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Bulgaria,BGR,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,108.23,108.07,110.9,89.77,113.35
Bulgaria,BGR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.49168301,7.32867956,7.08924437,8.52063847,..
Bulgaria,BGR,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,106.22,105.8,107.73,90.37,109.59
Bulgaria,BGR,Income share held by highest 10%,SI.DST.10TH.10,31.9,32.6,31.4,32.6,..
Bulgaria,BGR,Income share held by lowest 10%,SI.DST.FRST.10,1.9,1.9,1.9,2.1,..
Bulgaria,BGR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.81463415,74.96341463,75.11219512,73.65853659,71.51463415
Bulgaria,BGR,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,11.23297843,11.27161413,11.31013727,11.36161178,..
Bulgaria,BGR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,22,22.6,23.8,22.1,22.9
Bulgaria,BGR,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,12,12.5,13.2,15.5,15.8
Bulgaria,BGR,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,2.1,1.9,2.4,2.9,3.5
Bulgaria,BGR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,3.1,2.8,2.7,2.5,2.5
Burkina Faso,BFA,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,95.51,107.68,116.45,122.71,113.09
Burkina Faso,BFA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.05631208,4.95254326,5.38121271,6.71932602,..
Burkina Faso,BFA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,95.27,112.24,121.26,123.97,116.21
Burkina Faso,BFA,Income share held by highest 10%,SI.DST.10TH.10,..,35.3,..,..,..
Burkina Faso,BFA,Income share held by lowest 10%,SI.DST.FRST.10,..,2.6,..,..,..
Burkina Faso,BFA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.536,60.047,60.039,59.731,59.27
Burkina Faso,BFA,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,18.68069059,18.60022978,18.53367271,18.46865415,..
Burkina Faso,BFA,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,41.4,..,..,..
Burkina Faso,BFA,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,42.9,42.8,47.9,52.6,56.9
Burkina Faso,BFA,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,11.7,12.6,15.4,18.5,21.2
Burkina Faso,BFA,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,13.7,14,14.6,15.5,16.2
Burundi,BDI,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,97.88,121.26,131.96,130.54,121.22
Burundi,BDI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.28069401,7.39932251,6.53989458,6.50141716,..
Burundi,BDI,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,101.08,124.44,135.1,132.41,123.7
Burundi,BDI,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Burundi,BDI,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Burundi,BDI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.553,61.688,62.351,61.566,61.663
Burundi,BDI,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,14.91600338,14.88147374,14.82977363,14.77690155,..
Burundi,BDI,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Burundi,BDI,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Burundi,BDI,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Burundi,BDI,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Cabo Verde,CPV,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,91.26,72.04,70.18,69.59,70.89
Cabo Verde,CPV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.2683692,5.18630934,5.06559896,6.01976061,..
Cabo Verde,CPV,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,91.79,77.86,78.9,80.66,82.01
Cabo Verde,CPV,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Cabo Verde,CPV,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.593,75.733,76.004,74.808,74.052
Cabo Verde,CPV,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Cabo Verde,CPV,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Cabo Verde,CPV,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,37.7,36.4,35.1,35.4,37
Cabo Verde,CPV,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,9.6,8.6,7.6,6.4,6.3
Cabo Verde,CPV,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,20.9,19.8,18.5,18.1,18.2
Cambodia,KHM,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,109.71,114.74,115.51,120.15,123
Cambodia,KHM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.72271872,6.14389992,6.89604807,7.50527,..
Cambodia,KHM,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,107.55,111.42,110.22,112.52,115.25
Cambodia,KHM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Cambodia,KHM,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Cambodia,KHM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.515,70.561,70.692,70.416,69.584
Cambodia,KHM,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,11.88579851,11.72561576,11.57745855,11.44900477,..
Cambodia,KHM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Cambodia,KHM,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,44.9,44.1,46.6,50,51.1
Cambodia,KHM,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,14,13.6,14,15.1,14.8
Cambodia,KHM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,5.8,4.8,4.3,4.6,4.8
Cameroon,CMR,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,99,100.5,102.53,101.66,104.7
Cameroon,CMR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.39752436,3.61970162,3.65157914,3.76582599,..
Cameroon,CMR,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,98.81,99.71,100.86,100.72,103.47
Cameroon,CMR,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Cameroon,CMR,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.81,61.18,61.584,60.833,60.333
Cameroon,CMR,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,12.62741624,12.58366342,12.54242396,12.51261546,..
Cameroon,CMR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Cameroon,CMR,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,58,57,56.4,55.8,58.5
Cameroon,CMR,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,28.2,28.1,27.3,26.7,26.7
Cameroon,CMR,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,5.6,5.9,5.8,5.6,6.4
Canada,CAN,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,107.87,107.06,106.99,110.98,82.77
Canada,CAN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,10.86184978,10.84608173,10.95021915,12.93967533,11.67882252
Canada,CAN,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,108.54,109.32,110.39,113.34,95.95
Canada,CAN,Income share held by highest 10%,SI.DST.10TH.10,25.3,24.8,24.4,..,..
Canada,CAN,Income share held by lowest 10%,SI.DST.FRST.10,2.7,2.8,2.9,..,..
Canada,CAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.83292683,81.84390244,82.22878049,81.6704878,82.59660976
Canada,CAN,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,6.475156756,6.524354086,6.574049361,6.625426609,..
Canada,CAN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Canada,CAN,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,5,5.1,5.8,6.5,7.7
Canada,CAN,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,0.6,0.7,0.9,1,1.2
Canada,CAN,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,2.5,2.5,2.5,2.5,2.5
Cayman Islands,CYM,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..,..,..,..,..
Cayman Islands,CYM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Cayman Islands,CYM,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,..,..,..,..
Cayman Islands,CYM,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Cayman Islands,CYM,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Cayman Islands,CYM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..
Cayman Islands,CYM,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Cayman Islands,CYM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..
Cayman Islands,CYM,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Cayman Islands,CYM,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Cayman Islands,CYM,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,..,..,..,..,..
Central African Republic,CAF,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,106.44,109.07,110.23,112.69,114.03
Central African Republic,CAF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.66541576,10.99695206,7.82838726,9.40206814,..
Central African Republic,CAF,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,104.5,106.86,107.21,109.42,111.26
Central African Republic,CAF,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,33.1
Central African Republic,CAF,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,2.1
Central African Republic,CAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.721,54.369,55.025,54.604,53.895
Central African Republic,CAF,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,16.36289614,16.34634167,16.34442942,16.35473066,..
Central African Republic,CAF,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,68.8
Central African Republic,CAF,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,81.3,81.3,81.3
Central African Republic,CAF,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,61.8,61.8,61.8
Central African Republic,CAF,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,46.7,44.5,44.8,45.7,48.7
Chad,TCD,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,98.37,103.42,109.81,105.79,101.86
Chad,TCD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.55722713,4.56768799,4.47938061,5.40748835,..
Chad,TCD,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,108.64,114.6,118.38,121.27,122.8
Chad,TCD,Income share held by highest 10%,SI.DST.10TH.10,..,29.7,..,..,..
Chad,TCD,Income share held by lowest 10%,SI.DST.FRST.10,..,2.9,..,..,..
Chad,TCD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,52.308,52.825,53.259,52.777,52.525
Chad,TCD,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
Chad,TCD,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,42.3,..,..,..
Chad,TCD,Prevalence of moderate or severe food insecurity in the population (%),SN.ITK.MSFI.ZS,..,..,..,..,..
Chad,TCD,Prevalence of severe food insecurity in the population (%),SN.ITK.SVFI.ZS,..,..,..,..,..
Chad,TCD,Prevalence of undernourishment (% of population),SN.ITK.DEFC.ZS,26,26.8,28.1,29.8,31.4
Channel Islands,CHI,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,..,..,..,..,..
Channel Islands,CHI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..
Channel Islands,CHI,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,..,..,..,..,..
Channel Islands,CHI,Income share held by highest 10%,SI.DST.10TH.10,..,..,..,..,..
Channel Islands,CHI,Income share held by lowest 10%,SI.DST.FRST.10,..,..,..,..,..
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.331,81.375,81.39,81.264,81.232
Channel Islands,CHI,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..
